CREATED_DATE;TRANSACTION_ID;USER_ID;LOẠI GIAO DỊCH;GIÁ TRỊ GIAO DỊCH;TÊN SẢN PHẨM
2023-05-12;2956;576;Nạp;679744;TÀI KHOẢN TIỀN FINHAY
2023-05-12;2957;624;Rút;13864006;TÀI KHOẢN TIỀN FINHAY
2023-05-13;2958;76;Rút;666354;TÀI KHOẢN TIỀN FINHAY
2023-05-13;2959;274;Rút;2433678;TÍCH LUỸ
2023-05-14;2960;141;Nạp;3900000;CHỨNG KHOÁN
2023-05-16;2961;243;Nạp;711334;TÀI KHOẢN TIỀN FINHAY
2023-05-16;2962;84;Nạp;37164972;TÀI KHOẢN TIỀN FINHAY
2023-05-16;2963;9;Rút;6571851;TÀI KHOẢN TIỀN FINHAY
2023-05-17;2964;854;Rút;157642316;TÀI KHOẢN TIỀN FINHAY
2023-05-17;2965;116;Nạp;26000000;TÍCH LUỸ
2023-05-18;2966;985;Nạp;8505939;TÀI KHOẢN TIỀN FINHAY
2023-05-19;2967;443;Nạp;65110812;TÀI KHOẢN TIỀN FINHAY
2023-05-23;2968;318;Nạp;1300000;CHỨNG KHOÁN
2023-05-23;2969;773;Rút;654667;CHỨNG KHOÁN
2023-05-27;2970;232;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-30;2971;132;Nạp;31331898;TÀI KHOẢN TIỀN FINHAY
2023-03-25;2972;956;Nạp;650000;CHỨNG KHOÁN
2023-03-26;2973;932;Nạp;650000;CHỨNG KHOÁN
2023-03-26;2974;939;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-03-27;2975;951;Nạp;2600000;CHỨNG KHOÁN
2023-03-27;2976;896;Nạp;650000;TÍCH LUỸ
2023-03-28;2977;874;Nạp;650000;CHỨNG KHOÁN
2023-03-29;2978;941;Nạp;650000;CHỨNG KHOÁN
2023-03-29;2979;931;Rút;6500000;CHỨNG KHOÁN
2023-03-29;2980;840;Rút;130000;CHỨNG KHOÁN
2023-03-29;2981;996;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-03-30;2982;797;Rút;1300000;CHỨNG KHOÁN
2023-03-30;2983;825;Rút;3900000;CHỨNG KHOÁN
2023-03-30;2984;853;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-03-31;2985;814;Rút;13000000;CHỨNG KHOÁN
2023-03-31;2986;779;Rút;12350000;TÍCH LUỸ
2023-04-01;2987;807;Rút;6500000;TÍCH LUỸ
2023-04-03;2988;924;Nạp;2600000;CHỨNG KHOÁN
2023-04-03;2989;841;Rút;13000000;CHỨNG KHOÁN
2023-04-03;2990;863;Rút;689000;CHỨNG KHOÁN
2023-04-03;2991;824;Rút;650000;CHỨNG KHOÁN
2023-04-04;2992;713;Rút;23400000;CHỨNG KHOÁN
2023-04-04;2993;924;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-05;2994;697;Rút;1690000;TÀI KHOẢN TIỀN FINHAY
2023-04-05;2995;778;Nạp;1256671;TÀI KHOẢN TIỀN FINHAY
2023-04-06;2996;643;Rút;260000;CHỨNG KHOÁN
2023-04-06;2997;571;Nạp;1300000;CHỨNG KHOÁN
2023-04-06;2998;652;Rút;14300000;CHỨNG KHOÁN
2023-04-06;2999;942;Rút;13000000;CHỨNG KHOÁN
2023-04-06;3000;623;Rút;11700000;CHỨNG KHOÁN
2023-04-06;3001;591;Nạp;1310413;TÀI KHOẢN TIỀN FINHAY
2023-04-06;3002;573;Nạp;1300000;TÍCH LUỸ
2023-04-06;3003;725;Nạp;650000;TÍCH LUỸ
2023-04-07;3004;543;Rút;1300000;CHỨNG KHOÁN
2023-04-07;3005;669;Rút;650000;TÍCH LUỸ
2023-04-07;3006;669;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-08;3007;533;Rút;390000;CHỨNG KHOÁN
2023-04-08;3008;540;Nạp;2600000;TÍCH LUỸ
2023-04-08;3009;686;Nạp;55900000;TÀI KHOẢN TIỀN FINHAY
2023-04-09;3010;766;Nạp;1040000;TÀI KHOẢN TIỀN FINHAY
2023-04-10;3011;545;Nạp;2600000;CHỨNG KHOÁN
2023-04-10;3012;924;Rút;8450000;CHỨNG KHOÁN
2023-04-11;3013;481;Rút;260000;CHỨNG KHOÁN
2023-04-11;3014;489;Rút;650000;TÍCH LUỸ
2023-04-12;3015;811;Nạp;2600000;CHỨNG KHOÁN
2023-04-12;3016;902;Rút;3296761;TÀI KHOẢN TIỀN FINHAY
2023-04-12;3017;650;Rút;1282177;TÀI KHOẢN TIỀN FINHAY
2023-04-12;3018;486;Nạp;3900000;TÍCH LUỸ
2023-04-12;3019;646;Rút;1950000;TÀI KHOẢN TIỀN FINHAY
2023-04-12;3020;568;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-13;3021;775;Rút;13000000;CHỨNG KHOÁN
2023-04-13;3022;533;Nạp;260000;CHỨNG KHOÁN
2023-04-13;3023;415;Nạp;650000;CHỨNG KHOÁN
2023-04-13;3024;497;Nạp;13000000;TÍCH LUỸ
2023-04-14;3025;718;Rút;15600000;TÀI KHOẢN TIỀN FINHAY
2023-04-15;3026;443;Nạp;6500000;CHỨNG KHOÁN
2023-04-15;3027;704;Rút;1450982;TÀI KHOẢN TIỀN FINHAY
2023-04-15;3028;360;Nạp;6500000;TÍCH LUỸ
2023-04-15;3029;486;Nạp;3900000;TÀI KHOẢN TIỀN FINHAY
2023-04-15;3030;490;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-16;3031;360;Nạp;6500000;TÀI KHOẢN TIỀN FINHAY
2023-04-17;3032;522;Rút;6500000;TÀI KHOẢN TIỀN FINHAY
2023-04-18;3033;327;Nạp;1300000;CHỨNG KHOÁN
2023-04-18;3034;305;Nạp;6500000;CHỨNG KHOÁN
2023-04-18;3035;509;Rút;11700000;CHỨNG KHOÁN
2023-04-18;3036;947;Nạp;2600000;TÀI KHOẢN TIỀN FINHAY
2023-04-19;3037;528;Rút;1300000;CHỨNG KHOÁN
2023-04-19;3038;266;Rút;1300000;CHỨNG KHOÁN
2023-04-19;3039;543;Nạp;1274000;TÀI KHOẢN TIỀN FINHAY
2023-04-19;3040;910;Nạp;3890107;TÀI KHOẢN TIỀN FINHAY
2023-04-19;3041;987;Nạp;650000;TÍCH LUỸ
2023-04-20;3042;253;Nạp;2600000;CHỨNG KHOÁN
2023-04-20;3043;912;Nạp;1924000;TÀI KHOẢN TIỀN FINHAY
2023-04-20;3044;513;Rút;1365000;TÀI KHOẢN TIỀN FINHAY
2023-04-20;3045;549;Rút;169000;TÀI KHOẢN TIỀN FINHAY
2023-04-21;3046;910;Rút;1300000;CHỨNG KHOÁN
2023-04-21;3047;242;Rút;650000;CHỨNG KHOÁN
2023-04-21;3048;442;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-22;3049;217;Rút;2600000;CHỨNG KHOÁN
2023-04-22;3050;881;Rút;13000000;TÍCH LUỸ
2023-04-23;3051;191;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-24;3052;828;Nạp;6500000;CHỨNG KHOÁN
2023-04-24;3053;179;Rút;650000;CHỨNG KHOÁN
2023-04-24;3054;210;Rút;650000;CHỨNG KHOÁN
2023-04-24;3055;497;Rút;650000;CHỨNG KHOÁN
2023-04-24;3056;212;Rút;26000000;CHỨNG KHOÁN
2023-04-25;3057;436;Nạp;2600000;CHỨNG KHOÁN
2023-04-25;3058;167;Rút;260000;CHỨNG KHOÁN
2023-04-25;3059;778;Nạp;5460000;CHỨNG KHOÁN
2023-04-26;3060;410;Rút;364000;CHỨNG KHOÁN
2023-04-26;3061;302;Rút;1300000;CHỨNG KHOÁN
2023-04-26;3062;922;Rút;1300000;CHỨNG KHOÁN
2023-04-26;3063;397;Rút;650000;CHỨNG KHOÁN
2023-04-26;3064;158;Nạp;1300000;CHỨNG KHOÁN
2023-04-26;3065;284;Nạp;23400000;TÀI KHOẢN TIỀN FINHAY
2023-04-26;3066;262;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-27;3067;143;Nạp;1300000;CHỨNG KHOÁN
2023-04-27;3068;713;Rút;13000000;CHỨNG KHOÁN
2023-04-28;3069;389;Rút;7800000;CHỨNG KHOÁN
2023-04-28;3070;717;Nạp;650000;CHỨNG KHOÁN
2023-04-29;3071;545;Rút;5200000;TÀI KHOẢN TIỀN FINHAY
2023-05-01;3072;88;Rút;1300000;CHỨNG KHOÁN
2023-05-01;3073;881;Nạp;455000000;TÍCH LUỸ
2023-05-02;3074;487;Nạp;650000;CHỨNG KHOÁN
2023-05-02;3075;237;Rút;653029;CHỨNG KHOÁN
2023-05-02;3076;74;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-05-03;3077;56;Rút;650000;CHỨNG KHOÁN
2023-05-03;3078;87;Rút;1300000;CHỨNG KHOÁN
2023-05-03;3079;683;Rút;3900000;TÍCH LUỸ
2023-05-04;3080;538;Rút;19500000;CHỨNG KHOÁN
2023-05-04;3081;37;Nạp;780000;CHỨNG KHOÁN
2023-05-05;3082;100;Rút;650000;CHỨNG KHOÁN
2023-05-05;3083;767;Rút;6500000;CHỨNG KHOÁN
2023-05-06;3084;453;Nạp;3660384;TÀI KHOẢN TIỀN FINHAY
2023-05-08;3085;84;Rút;6504381;CHỨNG KHOÁN
2023-05-08;3086;377;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-05-08;3087;734;Nạp;1599000;TÀI KHOẢN TIỀN FINHAY
2023-05-08;3088;229;Nạp;39000000;TÍCH LUỸ
2023-05-08;3089;950;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-09;3090;329;Nạp;65000000;CHỨNG KHOÁN
2023-05-09;3091;154;Rút;1300000;TÍCH LUỸ
2023-05-10;3092;135;Rút;2600000;TÀI KHOẢN TIỀN FINHAY
2023-05-10;3093;229;Nạp;39000000;TÀI KHOẢN TIỀN FINHAY
2023-05-11;3094;515;Rút;650000;CHỨNG KHOÁN
2023-05-12;3095;238;Rút;650000;CHỨNG KHOÁN
2023-05-13;3096;172;Nạp;2600000;CHỨNG KHOÁN
2023-05-13;3097;296;Rút;652678;TÀI KHOẢN TIỀN FINHAY
2023-05-14;3098;223;Rút;1001000;TÀI KHOẢN TIỀN FINHAY
2023-05-16;3099;337;Rút;47840000;TÀI KHOẢN TIỀN FINHAY
2023-05-16;3100;381;Nạp;676000;TÀI KHOẢN TIỀN FINHAY
2023-05-16;3101;2;Nạp;2615639;TÀI KHOẢN TIỀN FINHAY
2023-05-16;3102;624;Nạp;12332697;TÀI KHOẢN TIỀN FINHAY
2023-05-16;3103;389;Rút;7197580;TÀI KHOẢN TIỀN FINHAY
2023-05-17;3104;713;Rút;52000000;TÀI KHOẢN TIỀN FINHAY
2023-05-20;3105;773;Nạp;858000;TÍCH LUỸ
2023-05-22;3106;134;Nạp;10995855;TÀI KHOẢN TIỀN FINHAY
2023-05-23;3107;370;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-23;3108;493;Rút;6500000;TÀI KHOẢN TIỀN FINHAY
2023-05-24;3109;886;Rút;115036233;TÀI KHOẢN TIỀN FINHAY
2023-05-25;3110;62;Rút;663000;TÀI KHOẢN TIỀN FINHAY
2023-05-29;3111;683;Rút;650000;CHỨNG KHOÁN
2023-05-29;3112;866;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-29;3113;825;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-29;3114;418;Nạp;6513000;TÀI KHOẢN TIỀN FINHAY
2023-03-26;3115;938;Nạp;650000;CHỨNG KHOÁN
2023-03-26;3116;938;Rút;650000;CHỨNG KHOÁN
2023-03-26;3117;962;Rút;29250000;TÀI KHOẢN TIỀN FINHAY
2023-03-27;3118;884;Rút;650000;CHỨNG KHOÁN
2023-03-27;3119;913;Nạp;650000;CHỨNG KHOÁN
2023-03-28;3120;861;Rút;5200000;CHỨNG KHOÁN
2023-03-28;3121;876;Rút;650000;CHỨNG KHOÁN
2023-03-29;3122;996;Nạp;650000;CHỨNG KHOÁN
2023-03-29;3123;963;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-03-29;3124;901;Rút;1950000;TÀI KHOẢN TIỀN FINHAY
2023-03-30;3125;807;Nạp;130000;CHỨNG KHOÁN
2023-03-30;3126;814;Nạp;13000000;CHỨNG KHOÁN
2023-03-30;3127;817;Nạp;1300000;CHỨNG KHOÁN
2023-03-30;3128;807;Rút;13000000;TÀI KHOẢN TIỀN FINHAY
2023-03-31;3129;807;Nạp;2600000;TÀI KHOẢN TIỀN FINHAY
2023-03-31;3130;960;Nạp;32500000;TÀI KHOẢN TIỀN FINHAY
2023-04-01;3131;960;Nạp;19500000;TÀI KHOẢN TIỀN FINHAY
2023-04-02;3132;738;Rút;1300000;TÍCH LUỸ
2023-04-03;3133;766;Rút;650000;CHỨNG KHOÁN
2023-04-03;3134;727;Nạp;2600000;CHỨNG KHOÁN
2023-04-03;3135;770;Rút;13000000;TÀI KHOẢN TIỀN FINHAY
2023-04-03;3136;709;Nạp;13000000;TÍCH LUỸ
2023-04-04;3137;772;Rút;650000;CHỨNG KHOÁN
2023-04-04;3138;680;Nạp;2600000;CHỨNG KHOÁN
2023-04-04;3139;659;Rút;650000;CHỨNG KHOÁN
2023-04-04;3140;838;Nạp;650000;CHỨNG KHOÁN
2023-04-04;3141;983;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-04;3142;674;Nạp;650000;TÍCH LUỸ
2023-04-05;3143;652;Rút;13000000;CHỨNG KHOÁN
2023-04-05;3144;643;Rút;650000;CHỨNG KHOÁN
2023-04-05;3145;697;Rút;26000000;CHỨNG KHOÁN
2023-04-05;3146;751;Nạp;5319340;TÀI KHOẢN TIỀN FINHAY
2023-04-06;3147;611;Rút;6500000;CHỨNG KHOÁN
2023-04-06;3148;576;Nạp;650000;CHỨNG KHOÁN
2023-04-06;3149;716;Rút;650000;CHỨNG KHOÁN
2023-04-06;3150;590;Nạp;650000;TÍCH LUỸ
2023-04-06;3151;670;Nạp;22880000;TÍCH LUỸ
2023-04-07;3152;691;Rút;26000000;CHỨNG KHOÁN
2023-04-07;3153;545;Rút;1300000;CHỨNG KHOÁN
2023-04-07;3154;662;Nạp;2600000;CHỨNG KHOÁN
2023-04-07;3155;562;Nạp;2340000;CHỨNG KHOÁN
2023-04-08;3156;536;Rút;1300000;CHỨNG KHOÁN
2023-04-08;3157;686;Nạp;13000000;TÍCH LUỸ
2023-04-10;3158;847;Rút;1300000;CHỨNG KHOÁN
2023-04-10;3159;478;Nạp;650000;CHỨNG KHOÁN
2023-04-10;3160;676;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-10;3161;961;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-11;3162;460;Nạp;1300000;CHỨNG KHOÁN
2023-04-12;3163;455;Rút;2600000;CHỨNG KHOÁN
2023-04-12;3164;422;Nạp;1300000;CHỨNG KHOÁN
2023-04-12;3165;640;Nạp;13000000;CHỨNG KHOÁN
2023-04-12;3166;924;Nạp;65000000;TÍCH LUỸ
2023-04-13;3167;490;Nạp;13000000;CHỨNG KHOÁN
2023-04-13;3168;538;Rút;13000000;CHỨNG KHOÁN
2023-04-13;3169;414;Rút;650000;CHỨNG KHOÁN
2023-04-14;3170;561;Rút;650000;CHỨNG KHOÁN
2023-04-14;3171;950;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-15;3172;766;Rút;34840000;TÀI KHOẢN TIỀN FINHAY
2023-04-16;3173;390;Nạp;130000;CHỨNG KHOÁN
2023-04-16;3174;353;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-17;3175;325;Nạp;650000;CHỨNG KHOÁN
2023-04-17;3176;640;Nạp;6500000;CHỨNG KHOÁN
2023-04-17;3177;387;Nạp;650000;CHỨNG KHOÁN
2023-04-18;3178;301;Rút;26000000;CHỨNG KHOÁN
2023-04-18;3179;430;Rút;5083000;TÀI KHOẢN TIỀN FINHAY
2023-04-19;3180;382;Rút;1243164;TÀI KHOẢN TIỀN FINHAY
2023-04-20;3181;738;Rút;6500000;CHỨNG KHOÁN
2023-04-20;3182;363;Rút;650000;CHỨNG KHOÁN
2023-04-20;3183;536;Nạp;7498634;TÀI KHOẢN TIỀN FINHAY
2023-04-20;3184;568;Nạp;3900000;TÀI KHOẢN TIỀN FINHAY
2023-04-21;3185;241;Rút;650000;CHỨNG KHOÁN
2023-04-21;3186;264;Rút;3900000;CHỨNG KHOÁN
2023-04-23;3187;583;Rút;3850249;CHỨNG KHOÁN
2023-04-23;3188;341;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-24;3189;183;Nạp;650000;CHỨNG KHOÁN
2023-04-24;3190;806;Nạp;65000000;TÀI KHOẢN TIỀN FINHAY
2023-04-25;3191;635;Rút;624000;CHỨNG KHOÁN
2023-04-26;3192;574;Rút;260000;CHỨNG KHOÁN
2023-04-26;3193;229;Nạp;39000000;CHỨNG KHOÁN
2023-04-27;3194;142;Rút;1300000;CHỨNG KHOÁN
2023-04-27;3195;509;Rút;12379783;TÀI KHOẢN TIỀN FINHAY
2023-04-28;3196;117;Nạp;650000;CHỨNG KHOÁN
2023-04-30;3197;104;Nạp;6500000;CHỨNG KHOÁN
2023-05-01;3198;545;Rút;5200000;CHỨNG KHOÁN
2023-05-01;3199;568;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-05-03;3200;971;Rút;7395505;TÀI KHOẢN TIỀN FINHAY
2023-05-04;3201;319;Rút;6500000;CHỨNG KHOÁN
2023-05-04;3202;485;Nạp;4810000;CHỨNG KHOÁN
2023-05-04;3203;68;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-05;3204;150;Nạp;6500000;CHỨNG KHOÁN
2023-05-05;3205;89;Nạp;1300000;CHỨNG KHOÁN
2023-05-06;3206;14;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-07;3207;886;Rút;520000000;CHỨNG KHOÁN
2023-05-07;3208;73;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-05-08;3209;450;Nạp;61412390;TÀI KHOẢN TIỀN FINHAY
2023-05-08;3210;434;Nạp;13000000;TÀI KHOẢN TIỀN FINHAY
2023-05-08;3211;402;Nạp;2742493;TÀI KHOẢN TIỀN FINHAY
2023-05-08;3212;229;Nạp;26000000;TÀI KHOẢN TIỀN FINHAY
2023-05-09;3213;284;Nạp;53300000;TÀI KHOẢN TIỀN FINHAY
2023-05-09;3214;630;Nạp;4554498;TÀI KHOẢN TIỀN FINHAY
2023-05-10;3215;73;Nạp;1341379;CHỨNG KHOÁN
2023-05-10;3216;5;Nạp;2600000;CHỨNG KHOÁN
2023-05-10;3217;625;Nạp;19305000;TÀI KHOẢN TIỀN FINHAY
2023-05-10;3218;5;Rút;3250000;TÍCH LUỸ
2023-05-11;3219;343;Nạp;26000000;CHỨNG KHOÁN
2023-05-11;3220;976;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-05-12;3221;15;Nạp;65000000;CHỨNG KHOÁN
2023-05-12;3222;205;Rút;1516892;TÀI KHOẢN TIỀN FINHAY
2023-05-12;3223;47;Nạp;29250000;TÀI KHOẢN TIỀN FINHAY
2023-05-12;3224;177;Rút;246701000;TÍCH LUỸ
2023-05-13;3225;177;Rút;26000000;TÀI KHOẢN TIỀN FINHAY
2023-05-15;3226;630;Nạp;2276924;TÀI KHOẢN TIỀN FINHAY
2023-05-16;3227;640;Rút;26000000;TÀI KHOẢN TIỀN FINHAY
2023-05-16;3228;995;Nạp;4076306;TÀI KHOẢN TIỀN FINHAY
2023-05-16;3229;367;Rút;1422174;TÀI KHOẢN TIỀN FINHAY
2023-05-17;3230;35;Nạp;683917;TÀI KHOẢN TIỀN FINHAY
2023-05-17;3231;422;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-18;3232;24;Nạp;685672;TÀI KHOẢN TIỀN FINHAY
2023-05-21;3233;744;Nạp;2982798;CHỨNG KHOÁN
2023-05-22;3234;913;Rút;1287494;TÀI KHOẢN TIỀN FINHAY
2023-05-24;3235;986;Rút;3392532;TÀI KHOẢN TIỀN FINHAY
2023-05-24;3236;177;Nạp;7800000;TÀI KHOẢN TIỀN FINHAY
2023-05-24;3237;639;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-05-26;3238;570;Rút;6500000;TÀI KHOẢN TIỀN FINHAY
2023-05-26;3239;355;Nạp;1283373;TÀI KHOẢN TIỀN FINHAY
2023-05-27;3240;772;Rút;1235000;TÀI KHOẢN TIỀN FINHAY
2023-05-29;3241;287;Nạp;1370798;TÀI KHOẢN TIỀN FINHAY
2023-05-30;3242;892;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-03-27;3243;939;Nạp;650000;CHỨNG KHOÁN
2023-03-27;3244;911;Nạp;1300000;CHỨNG KHOÁN
2023-03-27;3245;909;Rút;19500000;TÀI KHOẢN TIỀN FINHAY
2023-03-28;3246;862;Nạp;650000;CHỨNG KHOÁN
2023-03-28;3247;898;Nạp;3900000;CHỨNG KHOÁN
2023-03-28;3248;870;Rút;650000;CHỨNG KHOÁN
2023-03-28;3249;869;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-03-29;3250;991;Nạp;3380000;TÀI KHOẢN TIỀN FINHAY
2023-03-30;3251;815;Rút;650000;CHỨNG KHOÁN
2023-03-30;3252;949;Rút;1300000;CHỨNG KHOÁN
2023-03-30;3253;854;Rút;6500000;CHỨNG KHOÁN
2023-03-30;3254;968;Nạp;1040000;CHỨNG KHOÁN
2023-03-31;3255;960;Nạp;6500000;TÀI KHOẢN TIỀN FINHAY
2023-04-02;3256;720;Nạp;650000;CHỨNG KHOÁN
2023-04-02;3257;821;Nạp;650000;CHỨNG KHOÁN
2023-04-03;3258;712;Rút;650000;CHỨNG KHOÁN
2023-04-03;3259;718;Nạp;1300000;CHỨNG KHOÁN
2023-04-03;3260;784;Rút;2600000;CHỨNG KHOÁN
2023-04-03;3261;791;Rút;19500000;TÍCH LUỸ
2023-04-03;3262;733;Nạp;6500000;TÍCH LUỸ
2023-04-04;3263;663;Rút;650000;CHỨNG KHOÁN
2023-04-04;3264;923;Rút;1002586;CHỨNG KHOÁN
2023-04-04;3265;666;Nạp;650000;CHỨNG KHOÁN
2023-04-04;3266;691;Rút;9100000;CHỨNG KHOÁN
2023-04-04;3267;838;Rút;650000;TÍCH LUỸ
2023-04-05;3268;911;Nạp;3900000;CHỨNG KHOÁN
2023-04-05;3269;709;Nạp;2600000;CHỨNG KHOÁN
2023-04-05;3270;998;Nạp;655889;TÀI KHOẢN TIỀN FINHAY
2023-04-06;3271;725;Rút;650000;CHỨNG KHOÁN
2023-04-06;3272;607;Rút;6500000;TÀI KHOẢN TIỀN FINHAY
2023-04-06;3273;643;Nạp;260000;TÀI KHOẢN TIỀN FINHAY
2023-04-07;3274;669;Nạp;650000;CHỨNG KHOÁN
2023-04-07;3275;811;Rút;1300000;CHỨNG KHOÁN
2023-04-07;3276;865;Nạp;689130;TÀI KHOẢN TIỀN FINHAY
2023-04-07;3277;822;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-07;3278;669;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-08;3279;979;Nạp;7239765;TÀI KHOẢN TIỀN FINHAY
2023-04-10;3280;552;Nạp;1300000;CHỨNG KHOÁN
2023-04-10;3281;745;Nạp;1950000;CHỨNG KHOÁN
2023-04-10;3282;492;Nạp;1300000;CHỨNG KHOÁN
2023-04-10;3283;560;Nạp;16625271;CHỨNG KHOÁN
2023-04-10;3284;595;Nạp;6500000;CHỨNG KHOÁN
2023-04-10;3285;503;Nạp;650000;CHỨNG KHOÁN
2023-04-11;3286;946;Nạp;897000;CHỨNG KHOÁN
2023-04-11;3287;793;Rút;39000000;CHỨNG KHOÁN
2023-04-11;3288;557;Rút;650000;CHỨNG KHOÁN
2023-04-11;3289;663;Rút;1287000;CHỨNG KHOÁN
2023-04-11;3290;454;Rút;650000;CHỨNG KHOÁN
2023-04-11;3291;470;Nạp;650000;CHỨNG KHOÁN
2023-04-11;3292;608;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-11;3293;456;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-11;3294;489;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-12;3295;926;Rút;12991199;TÀI KHOẢN TIỀN FINHAY
2023-04-13;3296;430;Rút;1300000;CHỨNG KHOÁN
2023-04-13;3297;410;Rút;2600000;CHỨNG KHOÁN
2023-04-14;3298;383;Nạp;1300000;CHỨNG KHOÁN
2023-04-14;3299;438;Nạp;1300000;CHỨNG KHOÁN
2023-04-14;3300;446;Nạp;1300000;CHỨNG KHOÁN
2023-04-14;3301;429;Rút;6500000;TÀI KHOẢN TIỀN FINHAY
2023-04-14;3302;401;Nạp;3900000;TÍCH LUỸ
2023-04-14;3303;369;Nạp;650000;TÍCH LUỸ
2023-04-15;3304;361;Rút;2600000;CHỨNG KHOÁN
2023-04-15;3305;565;Nạp;3355950;CHỨNG KHOÁN
2023-04-17;3306;358;Rút;1300000;CHỨNG KHOÁN
2023-04-17;3307;305;Nạp;6500000;TÀI KHOẢN TIỀN FINHAY
2023-04-18;3308;333;Nạp;650000;CHỨNG KHOÁN
2023-04-18;3309;486;Rút;2600000;TÀI KHOẢN TIỀN FINHAY
2023-04-19;3310;272;Nạp;650000;CHỨNG KHOÁN
2023-04-19;3311;300;Nạp;650000;CHỨNG KHOÁN
2023-04-20;3312;249;Rút;650000;CHỨNG KHOÁN
2023-04-20;3313;261;Rút;650000;CHỨNG KHOÁN
2023-04-21;3314;938;Rút;650000;CHỨNG KHOÁN
2023-04-21;3315;246;Rút;2600000;CHỨNG KHOÁN
2023-04-21;3316;450;Rút;13000000;CHỨNG KHOÁN
2023-04-21;3317;242;Nạp;650000;CHỨNG KHOÁN
2023-04-21;3318;230;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-24;3319;206;Rút;650000;CHỨNG KHOÁN
2023-04-24;3320;738;Rút;390;TÀI KHOẢN TIỀN FINHAY
2023-04-25;3321;299;Rút;650000;CHỨNG KHOÁN
2023-04-25;3322;168;Rút;650000;CHỨNG KHOÁN
2023-04-25;3323;203;Rút;1300000;CHỨNG KHOÁN
2023-04-25;3324;166;Nạp;650000;CHỨNG KHOÁN
2023-04-25;3325;789;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-25;3326;280;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-25;3327;504;Rút;5850000;TÀI KHOẢN TIỀN FINHAY
2023-04-25;3328;738;Rút;6370000;TÀI KHOẢN TIỀN FINHAY
2023-04-25;3329;748;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-27;3330;127;Rút;1300000;CHỨNG KHOÁN
2023-04-27;3331;149;Nạp;650000;CHỨNG KHOÁN
2023-04-27;3332;453;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-28;3333;902;Nạp;3900000;CHỨNG KHOÁN
2023-04-28;3334;459;Nạp;2600000;TÀI KHOẢN TIỀN FINHAY
2023-04-28;3335;902;Nạp;3900000;TÀI KHOẢN TIỀN FINHAY
2023-04-28;3336;746;Rút;6838000;TÀI KHOẢN TIỀN FINHAY
2023-04-28;3337;838;Rút;1304862;TÀI KHOẢN TIỀN FINHAY
2023-04-29;3338;106;Nạp;6500000;CHỨNG KHOÁN
2023-04-29;3339;119;Rút;650000;CHỨNG KHOÁN
2023-05-01;3340;881;Rút;74841000;HŨ VÀNG
2023-05-02;3341;72;Nạp;650000;CHỨNG KHOÁN
